player_id,natural_pos,OVR,ST_combo,LW_combo,RW_combo,CM_combo,CDM_combo,CAM_combo,LB_combo,RB_combo,CB_combo,best_combo_pos,best_combo_score
173591,ST,68,73.5,70.4,67.7,47.4,16.2,74.3,13.7,15.1,9.4,CAM,74.3
173592,RW,60,69.2,48.0,46.7,44.7,35.5,61.0,30.4,30.8,14.6,ST,69.2
173617,ST,72,74.2,72.8,70.4,46.2,14.8,75.3,8.8,10.2,13.6,CAM,75.3
173750,ST,68,68.7,73.2,72.0,43.3,19.0,72.0,22.1,25.4,7.1,LW,73.2
173804,CM,64,36.7,28.5,24.8,71.9,72.2,54.7,56.8,56.2,17.7,CDM,72.2
173900,RW,71,51.8,75.7,73.9,55.4,26.7,76.0,23.2,23.4,4.3,CAM,76.0
174094,CM,76,43.0,49.6,44.0,80.5,69.2,68.5,62.9,62.4,22.7,CM,80.5
174196,RB,76,35.8,40.8,38.8,64.3,69.3,38.6,78.7,75.2,24.1,LB,78.7
174692,LW,68,63.5,73.1,73.2,35.8,13.9,67.6,12.6,13.8,6.5,RW,73.2
174694,RW,74,47.3,76.4,74.5,60.2,30.3,77.8,29.6,30.1,1.2,CAM,77.8
174733,CB,74,56.6,8.8,16.1,33.4,57.9,10.0,58.0,58.1,78.6,CB,78.6
175593,CB,59,53.2,8.2,19.8,49.6,61.5,21.0,44.0,44.7,68.4,CB,68.4
175639,RB,80,33.4,71.1,69.5,56.3,61.2,57.3,82.5,81.3,22.5,LB,82.5
175722,CB,80,63.6,17.8,19.6,67.1,78.4,36.6,60.8,59.5,83.4,CB,83.4
175773,CB,65,55.9,7.2,11.5,47.1,67.5,20.1,53.9,53.5,71.4,CB,71.4
175996,CM,65,55.2,70.3,68.0,67.5,55.1,72.8,57.4,57.5,16.3,CAM,72.8
176139,CB,71,49.6,0.0,7.2,42.2,63.9,13.5,50.2,50.5,76.7,CB,76.7
176485,CAM,71,57.1,72.0,69.8,60.4,29.6,76.8,32.8,35.2,6.5,CAM,76.8
176514,CAM,67,51.9,64.8,64.6,65.5,28.7,73.8,26.8,26.6,2.4,CAM,73.8
176553,CB,83,58.1,16.2,19.8,68.0,83.5,35.5,66.9,65.9,82.7,CDM,83.5
177130,ST,64,72.7,58.6,57.5,25.7,7.8,59.2,0.3,3.5,17.6,ST,72.7
177452,ST,73,75.7,71.4,68.4,44.4,9.2,71.4,6.3,7.5,12.6,ST,75.7
177467,ST,83,79.4,75.9,70.9,59.3,23.9,83.0,19.8,21.9,16.9,CAM,83.0
177476,CB,84,56.0,21.6,25.7,59.5,82.9,27.9,77.3,76.6,75.0,CDM,82.9
371436,CB,70,49.5,8.6,16.6,29.0,54.5,7.6,58.3,57.3,75.6,CB,75.6
177779,CM,74,34.6,35.4,31.9,77.4,60.7,63.8,33.2,31.3,18.7,CM,77.4
177843,RW,83,60.8,79.1,76.1,60.5,28.4,82.9,22.2,23.3,10.6,CAM,82.9
177847,RW,76,50.0,78.1,76.8,62.7,27.2,78.2,23.1,23.0,3.9,CAM,78.2
177907,CB,80,67.2,13.7,12.8,69.2,75.6,40.6,46.6,45.6,82.8,CB,82.8
177960,CM,64,32.7,43.0,43.4,71.7,62.7,62.9,51.4,50.6,13.2,CM,71.7
178107,ST,76,77.6,74.5,70.6,46.2,19.7,76.9,11.5,12.2,15.4,ST,77.6
178322,LW,72,75.5,77.1,75.7,30.3,7.6,66.6,11.5,13.4,12.2,LW,77.1
178425,CM,76,42.1,19.1,17.4,73.5,81.6,46.4,59.6,59.5,55.8,CDM,81.6
178459,ST,73,79.3,55.2,52.5,33.7,17.0,59.3,5.3,6.5,36.3,ST,79.3
178933,LW,79,47.5,80.7,78.5,52.0,29.0,74.7,33.4,33.1,4.9,LW,80.7
179184,ST,77,78.7,74.2,70.6,36.8,13.8,70.5,9.6,10.7,20.9,ST,78.7
179308,ST,72,77.3,54.0,49.9,48.6,27.7,70.8,15.8,19.6,16.2,ST,77.3
179451,RB,60,41.6,34.1,43.7,37.5,45.7,12.5,66.3,68.6,29.7,RB,68.6
179467,CDM,66,15.3,35.2,33.5,63.3,72.7,48.8,65.2,64.2,18.5,CDM,72.7
179757,LB,69,47.6,25.5,26.2,47.5,57.7,18.5,76.8,75.8,50.6,LB,76.8
179860,ST,72,76.7,73.6,71.6,41.4,4.7,72.5,5.7,9.2,8.6,ST,76.7
179895,CB,68,64.7,14.5,15.7,74.6,75.2,48.8,41.6,41.3,70.0,CDM,75.2
179896,CB,69,56.4,9.9,12.0,52.0,65.8,22.5,58.1,56.3,75.6,CB,75.6
180061,ST,64,73.3,55.5,53.5,48.3,20.2,66.2,6.9,8.1,22.3,ST,73.3
180137,RW,65,55.4,72.8,72.7,56.2,34.8,70.1,40.8,41.4,11.1,LW,72.8
180167,CDM,69,68.8,13.9,16.1,65.4,73.3,43.5,46.9,44.9,72.5,CDM,73.3
180805,CM,69,42.0,43.8,43.8,75.2,58.9,63.3,40.2,38.6,17.9,CM,75.2
181112,CDM,69,29.8,12.7,14.5,67.0,73.9,34.3,46.6,44.9,43.5,CDM,73.9
181118,CB,73,50.5,27.8,32.2,53.9,70.3,18.5,77.0,77.2,69.3,RB,77.2
181136,CM,81,31.5,67.8,64.2,82.4,72.1,76.6,70.6,70.5,19.9,CM,82.4
181375,ST,79,81.5,39.6,34.9,39.6,30.2,62.2,14.9,19.9,38.2,ST,81.5
181380,LB,76,34.2,50.6,50.7,63.8,67.5,39.4,79.5,79.8,22.7,RB,79.8
181382,CDM,72,42.6,11.5,13.7,60.6,76.5,36.3,46.3,44.1,60.6,CDM,76.5
181498,CDM,65,57.7,19.0,18.2,72.8,68.9,48.3,55.4,54.7,46.0,CM,72.8
