player_id,natural_pos,OVR,ST_combo,LW_combo,RW_combo,CM_combo,CDM_combo,CAM_combo,LB_combo,RB_combo,CB_combo,best_combo_pos,best_combo_score
173504,CB,80,6.9,22.0,26.5,64.0,78.8,37.3,66.9,67.3,65.4,CDM,78.8
220755,CB,67,10.8,24.6,28.9,40.3,61.8,26.3,63.3,64.8,76.1,CB,76.1
292417,LW,76,42.8,76.1,77.4,54.2,34.8,74.2,39.4,38.3,9.7,RW,77.4
306024,ST,77,72.3,75.3,74.7,36.2,19.7,70.0,14.8,17.4,11.5,LW,75.3
399373,CB,64,11.9,17.8,17.1,17.3,52.5,14.9,47.6,51.8,76.6,CB,76.6
404842,LB,77,6.9,38.3,43.0,58.1,67.5,41.0,77.8,78.2,53.2,RB,78.2
417346,RW,76,26.0,73.1,75.6,61.3,49.0,72.9,51.6,50.7,10.4,RW,75.6
419325,CB,69,9.0,23.4,27.2,42.2,67.4,28.3,59.6,61.8,76.8,CB,76.8
424015,RB,71,9.3,37.9,41.3,58.6,69.6,41.9,75.1,75.8,52.0,RB,75.8
511550,ST,71,71.1,74.1,70.4,29.3,23.3,67.7,10.4,15.3,19.9,LW,74.1
571743,ST,73,78.0,64.3,61.7,29.2,16.7,61.2,9.4,12.7,14.5,ST,78.0
574420,LB,59,13.7,54.5,56.6,62.6,63.0,63.9,70.8,70.1,40.0,LB,70.8
627248,LW,65,49.1,73.6,72.4,40.4,26.7,72.3,35.0,38.0,12.7,LW,73.6
655986,CB,57,24.2,15.4,13.8,8.9,45.9,13.2,38.9,42.2,78.7,CB,78.7
661053,CB,79,7.2,17.6,21.6,49.5,76.1,26.6,60.4,65.3,77.7,CB,77.7
663225,CM,59,25.9,15.6,16.3,56.1,71.2,38.7,42.6,43.7,37.9,CDM,71.2
669366,ST,69,75.7,76.1,73.0,30.4,14.2,72.0,12.4,14.8,10.7,LW,76.1
711544,CB,75,11.0,14.0,15.9,40.0,70.9,23.1,52.2,55.5,75.9,CB,75.9
726992,CAM,56,42.8,57.9,55.5,27.6,17.3,72.2,19.5,22.4,15.8,CAM,72.2
801005,RW,62,70.5,74.0,72.7,29.8,12.9,71.0,26.4,27.1,15.3,LW,74.0
203558,CB,66,10.3,36.6,39.1,59.6,73.7,41.4,69.0,69.2,57.8,CDM,73.7
229912,CB,64,11.9,26.1,30.0,55.6,72.8,39.1,57.2,58.2,63.8,CDM,72.8
379979,CDM,63,13.1,39.4,43.2,69.6,72.7,60.2,56.7,57.0,45.8,CDM,72.7
412943,CM,69,12.6,55.8,60.4,74.9,59.3,68.5,61.3,60.7,21.2,CM,74.9
616340,CM,67,14.8,49.1,54.4,73.2,61.5,59.7,55.4,48.7,30.2,CM,73.2
59970,CDM,76,8.8,36.5,41.1,73.8,76.9,50.0,68.2,68.1,46.2,CDM,76.9
