player_id,natural_pos,OVR,ST_combo,LW_combo,RW_combo,CM_combo,CDM_combo,CAM_combo,LB_combo,RB_combo,CB_combo,best_combo_pos,best_combo_score
456467,CB,69,53.1,7.2,14.1,46.3,65.3,16.5,56.6,54.9,74.6,CB,74.6
456583,RB,63,47.5,20.0,28.2,44.5,62.4,12.5,67.7,69.4,60.6,RB,69.4
457221,CM,76,56.2,66.9,64.6,80.3,67.7,74.5,80.3,80.1,20.7,LB,80.3
457237,CB,60,47.7,2.0,9.0,42.4,57.8,16.0,48.2,46.8,70.1,CB,70.1
457341,LB,70,29.9,43.2,47.5,47.9,47.7,18.2,74.4,75.5,26.2,RB,75.5
457422,ST,70,74.6,60.9,58.2,47.6,14.9,70.3,9.9,14.8,11.2,ST,74.6
457673,RW,76,37.3,79.0,77.9,59.2,32.0,75.3,34.0,37.2,0.0,LW,79.0
457674,RB,68,30.5,56.4,56.8,49.9,48.6,39.4,74.2,74.9,18.2,RB,74.9
457728,RW,68,53.7,74.6,75.1,46.0,23.2,66.3,22.3,25.7,12.9,RW,75.1
457931,CB,77,50.8,13.0,21.5,50.5,75.0,16.1,70.7,68.9,78.6,CB,78.6
458096,CB,66,54.5,4.4,9.1,25.6,51.7,12.0,44.6,43.3,75.1,CB,75.1
458537,CDM,65,51.2,13.7,17.3,62.0,71.7,36.7,47.6,47.2,62.5,CDM,71.7
458710,CB,78,54.4,16.3,21.7,51.0,74.5,19.7,68.6,66.1,79.8,CB,79.8
458715,CB,72,56.4,13.9,19.9,42.0,65.6,14.3,61.9,59.8,76.3,CB,76.3
458777,LB,67,15.2,37.8,40.8,34.1,48.7,15.9,72.7,73.7,21.4,RB,73.7
459095,RW,62,38.9,69.8,70.3,49.1,27.2,66.3,25.4,28.2,2.8,RW,70.3
459128,CM,69,56.0,16.6,16.8,74.2,65.7,55.7,32.5,32.1,44.8,CM,74.2
459463,ST,78,74.7,73.8,70.9,57.5,29.1,80.5,21.3,25.5,14.0,CAM,80.5
459467,CDM,73,33.8,13.3,20.6,57.9,76.5,27.7,57.4,55.5,49.7,CDM,76.5
459655,CB,71,47.8,9.6,16.7,39.7,67.6,14.0,58.7,56.8,75.3,CB,75.3
459661,ST,68,72.4,74.0,73.1,42.4,12.5,66.9,17.7,23.4,10.0,LW,74.0
459873,CB,62,57.0,21.2,26.3,38.8,54.4,13.0,64.0,65.5,70.4,CB,70.4
459945,CM,66,70.0,25.8,25.3,72.7,52.6,37.7,48.5,55.7,20.4,CM,72.7
459988,ST,61,72.2,30.1,28.7,19.9,0.0,42.3,0.0,0.0,26.3,ST,72.2
460245,CB,74,49.6,7.6,13.9,41.8,66.5,15.9,59.2,58.0,78.3,CB,78.3
