player_id,natural_pos,OVR,ST_combo,LW_combo,RW_combo,CM_combo,CDM_combo,CAM_combo,LB_combo,RB_combo,CB_combo,best_combo_pos,best_combo_score
129554,RW,79,50.7,79.0,74.0,63.7,33.0,82.3,31.0,25.6,8.6,CAM,82.3
129991,CB,71,55.2,4.2,9.2,45.3,60.5,24.1,42.8,39.8,76.0,CB,76.0
134999,CAM,71,37.9,45.1,30.1,78.1,64.9,64.9,42.2,35.8,19.8,CM,78.1
139208,CB,89,59.7,19.5,25.0,65.5,80.6,39.3,62.7,61.6,86.4,CB,86.4
146258,LB,68,53.1,54.6,40.2,72.9,74.2,55.7,71.6,65.1,19.9,CDM,74.2
159894,ST,67,74.0,62.9,57.2,43.1,17.0,69.1,9.7,2.5,25.6,ST,74.0
172202,CAM,66,47.8,49.8,45.0,73.7,60.3,68.4,47.3,45.5,14.4,CM,73.7
177476,CB,84,54.5,21.1,25.2,61.5,81.9,31.6,76.8,77.1,70.0,CDM,81.9
182581,CM,74,55.2,61.0,49.4,78.9,73.1,67.1,71.6,69.1,22.8,CM,78.9
185817,ST,68,73.7,47.1,37.8,40.8,31.0,64.3,22.9,16.8,28.6,ST,73.7
187105,CB,73,57.7,8.8,10.9,48.9,58.7,27.9,46.6,44.8,78.0,CB,78.0
187188,LB,73,18.4,28.9,24.8,48.3,58.7,20.9,76.8,74.7,38.0,LB,76.8
187245,LB,69,33.3,19.2,16.2,59.1,71.0,19.0,71.2,69.2,73.7,CB,73.7
190222,CAM,69,75.6,54.5,47.3,66.7,40.9,73.6,21.0,16.0,24.3,ST,75.6
202788,CB,76,58.6,12.1,14.0,62.8,75.4,37.7,50.8,47.9,79.4,CB,79.4
203938,CM,76,36.6,50.9,37.9,80.7,60.6,68.1,46.6,43.4,21.6,CM,80.7
205006,RB,78,31.0,51.7,39.7,62.3,66.0,35.4,78.2,79.9,24.8,RB,79.9
206746,RB,76,37.9,28.9,25.6,47.4,61.9,20.0,78.0,79.9,52.5,RB,79.9
207015,ST,77,78.7,54.9,51.7,58.3,37.7,76.5,18.4,14.5,30.4,ST,78.7
215096,CB,71,58.7,9.1,13.6,45.5,61.8,28.6,47.3,43.1,75.8,CB,75.8
215099,LB,72,41.4,61.4,53.4,76.8,64.5,65.1,71.2,68.5,20.0,CM,76.8
225339,LW,69,57.4,74.1,74.5,38.2,19.2,65.8,29.1,26.5,3.8,RW,74.5
228645,ST,77,80.8,33.5,30.8,43.7,41.9,53.2,16.2,13.9,57.3,ST,80.8
241378,CAM,66,36.6,60.8,55.4,71.3,58.9,73.1,54.8,54.7,7.6,CAM,73.1
241420,CB,66,58.3,10.5,15.8,60.4,71.7,41.4,44.4,41.4,65.4,CDM,71.7
241486,ST,65,73.1,51.1,50.5,24.7,12.9,56.8,5.3,0.0,30.9,ST,73.1
241501,CDM,75,44.7,18.0,18.4,69.4,78.5,51.6,48.9,45.3,57.6,CDM,78.5
250450,CB,67,67.5,13.4,13.8,56.8,72.6,43.2,46.5,42.2,72.7,CB,72.7
250464,CM,67,45.3,48.8,35.7,74.1,52.8,71.7,31.3,22.3,18.5,CM,74.1
